year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name,country,origin,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2023,A,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/8b9a485ea4c5d1760b9ea6bcd4203abb1ca1214ada945d0baaeeb0d1.png,91,Fenno Fenne,Germany,Westerstede (Niedersachsen),,,188,,,False
2023,A,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/8b9a485ea4c5d1760b9ea6bcd4203abb1ca1214ada945d0baaeeb0d1.png,92,Giulio Gasbarri,Italy,Roma (Rm),,,114,,,False
2023,A,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/8b9a485ea4c5d1760b9ea6bcd4203abb1ca1214ada945d0baaeeb0d1.png,93,Jose Luis Cendagorta Galarza,Spain,Barcelona,,,70,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,1,Tereza Koptíková,Czech Republic,Prague (Cze),00:30:38,1838,,-,-,True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,2,Kelly Walter,USA,Phoenix (Arizona),00:38:18,2298,,+7' 40'',at 7' 40'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,3,Andrea Peng,USA,San Francisco (Ca),00:38:40,2320,,+ 22'',at 8' 02',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,4,Katrina Coleman,Australia,Launceston (Tasmania),00:39:45,2385,,+1' 05',at 9' 07',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,5,Sandra Kunnen,The Netherlands,Haarlem (Noord-Holland),00:39:55,2395,,+ 10'',at 9' 17'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,6,Cristina Roura Suárez,Spain,Castellbell I el Vilar (Barcelona),00:40:21,2421,,+ 26'',at 9' 43'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,7,Demelza Becerra Robledillo,Spain,Algeciras (Cádiz),00:41:13,2473,,+ 52'',at 10' 35'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,8,Yvonne Feucht,USA,Burbank (California),00:41:17,2477,,+ 04',at 10' 39'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,9,Camille Auen,France,Ungersheim (Alsace),00:41:36,2496,,+ 19'',at 10' 58'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,10,Julen Simón Iriarte,Spain,Pamplona (Navarra),00:42:05,2525,,+ 29'',at 11' 27'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,11,Karen Kavett,USA,Los Angeles (California),00:42:26,2546,,+ 21'',at 11' 48'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,12,Jeanne Roiter,USA,Duvall (Wa),00:43:10,2590,,+ 44'',at 12' 32'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,13,Cristina López Rodríguez,Spain,Móstoles (Madrid),00:44:03,2643,,+ 53'',at 13' 25'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,14,Martin Petráž,Czech Republic,Prague,00:44:22,2662,,+ 19'',at 13' 44'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,15,Raquel Pérez Mesón,Spain,Salamanca,00:44:30,2670,,+ 08',at 13' 52'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,16,Andrea Kyle,USA,Saint Paul (Minnesota),00:46:21,2781,,+1' 51'',at 15' 43'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,17,Faith Taylor,USA,Decatur (Georgia),00:46:59,2819,,+ 38'',at 16' 21'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,18,Paulina Polańska,Poland,Wrocław (Dolnośląskie),00:47:13,2833,,+ 14'',at 16' 35'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,19,Robin Decaire,USA,Woodbury (Minnesota),00:47:30,2850,,+ 17'',at 16' 52'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,20,Fia Wärn,Sweden,Svärtinge,00:49:22,2962,,+1' 52'',at 18' 44'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,21,Sarah Rowe,USA,Williamstown (Ma),00:50:57,3057,,+1' 35'',at 20' 19'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,22,Luis Pavón Herrera,Spain,San Sebastián de los Reyes (Madrid),00:51:04,3064,,+ 07',at 20' 26'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,23,Michela Utili,Italy,Riolo Terme (Ravenna),00:51:05,3065,,+ 01',at 20' 27'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,24,Marc Fabel,Germany,Hamburg,00:53:40,3220,,+2' 35'',at 23' 02',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,25,Cécile Martin Fredoueil,France,Louisfert (Loire Atlantique),00:55:30,3330,,+1' 50'',at 24' 52'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,26,Joyce Petry,Luxembourg,Vianden,00:55:47,3347,,+ 17'',at 25' 09',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,27,Sara Gomes,Portugal,Famalicão (Braga),00:56:13,3373,,+ 26'',at 25' 35'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,28,Martha Klimek,Germany,Berlin,00:56:14,3374,,+ 01',at 25' 36'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,29,Marta Kulpa,Poland,Kraków (Poland),00:56:20,3380,,+ 06',at 25' 42'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,30,Daiana Soria Ippoliti,Spain,Soria,00:56:30,3390,,+ 10'',at 25' 52'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,31,Sandrine Herriberry,France,Aulnay (Charente Maritime),00:57:15,3435,,+ 45'',at 26' 37'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,32,Coral Cervantes Domínguez,Spain,Ciudad Real,00:57:26,3446,,+ 11'',at 26' 48'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,33,Izabela Peterková,Czech Republic,Kravaře (Česká Republika),00:58:09,3489,,+ 43'',at 27' 31'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,34,Petya Bambova,Bulgaria,Sofia (София),00:58:59,3539,,+ 50'',at 28' 21'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,35,Susan Heikkinen,Finland,Helsinki (Uusimaa),00:59:22,3562,,+ 23'',at 28' 44'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,36,Cosima Timpe,Germany,Karlsruhe (Baden-Württemberg),00:59:30,3570,,+ 08',at 28' 52'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,37,Ana C. Siverio Parés,Spain,Santa Cruz de Tenerife (Tenerife),00:59:36,3576,,+ 06',at 28' 58'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,38,Leif Jone Ølberg,Denmark,Oslo (Viken),01:00:28,3628,,+ 52'',at 29' 50'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,39,Miriam Carro Hernando,Spain,Campaspero (Valladolid),01:01:24,3684,,+ 56'',at 30' 46'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,40,Mª del Carmen Álvarez Sánchez,Spain,Valladolid,01:01:38,3698,,+ 14'',at 31' 00',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,41,Justine Dunn,Australia,Ashfield (New South Wales),01:02:08,3728,,+ 30'',at 31' 30'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,42,Katrine Syvertsen,Norway,Oslo,01:02:40,3760,,+ 32'',at 32' 02',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,43,Emily Wildman,United Kingdom,Nottingham (Nottinghamshire),01:03:01,3781,,+ 21'',at 32' 23'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,44,Mariya Lyapeva,Bulgaria,Sofia,01:03:06,3786,,+ 05',at 32' 28'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,45,Helle Kartveit,Norway,Alversund (Vestland),01:03:19,3799,,+ 13'',at 32' 41'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,46,Gonzalo Varela Jorquera,Chile,Santiago de Chile,01:03:23,3803,,+ 04',at 32' 45'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,47,Ayelén Galarza Rial,Argentina,CABA,01:04:13,3853,,+ 50'',at 33' 35'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,48,Lena Hofmayr,Austria,Vienna,01:04:45,3885,,+ 32'',at 34' 07',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,49,Ingrid Jendrzejewski,United Kingdom,Cambridge (Cambridgeshire),01:06:26,3986,,+1' 41'',at 35' 48'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,50,Daniela Jakubíková,Slovakia,Martin (Slovakia),01:06:31,3991,,+ 05',at 35' 53'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,51,Geanina Vlădilă,Romania,Seseña (Toledo),01:07:14,4034,,+ 43'',at 36' 36'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,52,Denise Ergenzinger,Germany,Wien,01:07:15,4035,,+ 01',at 36' 37'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,53,Lisa Depass,Canada,Ajax (On),01:08:23,4103,,+1' 08',at 37' 45'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,54,Kena Masi,South Africa,Ansbach (Bavaria),01:09:02,4142,,+ 39'',at 38' 24'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,55,Elina Lehtimäki,Finland,Vantaa (Uusimaa),01:09:24,4164,,+ 22'',at 38' 46'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,56,Jana Rensberga,Latvia,Riga,01:10:48,4248,,+1' 24'',at 40' 10'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,57,Rita De Miguel Fernández,Spain,Ferrol (A Coruña),01:12:12,4332,,+1' 24'',at 41' 34'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,58,Ruth Elisabeth Ølberg,Norway,Stavanger (Norge),01:12:13,4333,,+ 01',at 41' 35'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,59,Itziar Guillerna Fernández,Spain,Bilbao (Vizcaya),01:12:59,4379,,+ 46'',at 42' 21'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,60,Marcia Bragatto Trazzi Eller,Brazil,Vitória (Espirito Santo),01:13:05,4385,,+ 06',at 42' 27'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,61,Régis Crisnaire,France,Jarville-La-Malgrange (Lorraine),01:13:12,4392,,+ 07',at 42' 34'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,62,Vivi-Ann Nordahl,Sweden,Sollentuna (-- Select --),01:14:27,4467,,+1' 15'',at 43' 49'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,63,Wen Lin,China,Paris (Idf),01:14:40,4480,,+ 13'',at 44' 02',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,64,James Nickells,United Kingdom,Hawkesbury Upton (South Gloucestershire),01:17:17,4637,,+2' 37'',at 46' 39'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,65,Emine İsra Sargül,Türkiye,The Hague (South Holland),01:17:28,4648,,+ 11'',at 46' 50'',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,66,Felisa Lewis,USA,Potomac (Md),01:17:59,4679,,+ 31'',at 47' 21'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,67,Manuel Heredero Cabrera,Spain,Madrid,01:18:36,4716,,+ 37'',at 47' 58'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,68,Oleksandra Hayda,Ukraine,Lviv,01:19:38,4778,,+1' 02',at 49' 00',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,69,Sofia Sousa,Portugal,Paredes (Porto),01:22:25,4945,,+2' 47'',at 51' 47'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,70,Leticia Gómez Montes,Spain,Santa Coloma de Gramenet (Barcelona),01:22:41,4961,,+ 16'',at 52' 03',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,71,Chloé Olivi,France,Toulon (Sud),01:23:40,5020,,+ 59'',at 53' 02',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,72,Avidor Hershkovitz,Israel,Rishon Letzion (Gush Dan),01:23:43,5023,,+ 03',at 53' 05',True
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,73,Isabelle Perodeau,Canada,Payerne (VD),01:26:19,5179,,+2' 36'',at 55' 41'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,74,Kasper van der Meulen,The Netherlands,Heerhugowaard (Noord Holland),01:27:07,5227,,+ 48'',at 56' 29'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,75,Mark Feldman,USA,Los Angeles (Ca),01:27:46,5266,,+ 39'',at 57' 08',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,76,Jon Martínez Totoricagüena,Spain,Valladolid,01:29:13,5353,,+1' 27'',at 58' 35'',False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,77,Nadia Aime Dávila Arango,Peru,Avila,,,486,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,78,Matthias Voigt,Germany,Finsterwalde (Brandenburg),,,481,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,79,Lauren Travis,Australia,Prospect (Sa),,,480,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,80,Isabel Martínez Rodríguez,Spain,Boadilla del Monte (Madrid),,,465,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,81,Natán Andrés Cook Vaquero,Spain,Béjar (Salamanca),,,462,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,82,Sarah Dodd,United Kingdom,London,,,420,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,83,Diane Montier,France,Issy-Les-Moulineaux (Ile de France),,,410,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,84,Greta Morkune,Lithuania,Vilnius,,,408,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,85,Uwe Waldvogel,Germany,Meckenbeuren (Baden-Württemberg),,,387,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,86,Katharina Bauernschmitt,Germany,Bad Neustadt (Bavaria),,,386,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,87,Sandra Pardo Buitrago,Colombia,Bogota (Cundinamarca),,,370,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,88,Shayla Jones,USA,North Richland Hills (Tx),,,338,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,89,Vanja Doskoč,Austria,Vienna,,,327,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,90,Marcia Carini,Brazil,São Paulo (Sp),,,288,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,91,Johanna Klötzli,Switzerland,Zürich (ZH),,,275,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,92,Zuzana Mišíková,Slovakia,Žilina (Slovakia),,,271,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,93,Rita Biscaya Avelino,Portugal,Lisboa,,,256,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,94,Viktor C Engelhardt,Sweden,Göteborg (Västra Götaland),,,222,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,95,Jose Pablo Palencia Morchón,Spain,Casasola de Arión (Valladolid),,,219,,,False
2023,B,21/09/2023,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/7f896e5e9cf5476562c529c4092d2f71e8b4f3a9cdce0b3a6e787300.png,96,Dario Cataldi,Italy,Roma (Rm),,,208,,,False
